Country,Year,Species ,Number ,Link 
Cuba,2019,Total,354,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Cuba,2020,Total,357,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Curaçao,2016,Vertebrates,36,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Curaçao,2017,Vertebrates,38,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Curaçao,2018,Vertebrates,38,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Curaçao,2019,Vertebrates,39,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Curaçao,2020,Vertebrates,43,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Curaçao,2016,Invertebrates,11,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Curaçao,2017,Invertebrates,11,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Curaçao,2018,Invertebrates,11,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Curaçao,2019,Invertebrates,11,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Curaçao,2020,Invertebrates,11,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Curaçao,2016,Plants,2,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Curaçao,2017,Plants,2,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Curaçao,2018,Plants,2,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Curaçao,2019,Plants,2,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Curaçao,2020,Plants,4,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Curaçao,2016,Total,49,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Curaçao,2017,Total,51,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Curaçao,2018,Total,51,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Curaçao,2019,Total,52,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Curaçao,2020,Total,58,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Cyprus,2004,Vertebrates,24,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Cyprus,2010,Vertebrates,31,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Cyprus,2016,Vertebrates,41,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Cyprus,2017,Vertebrates,42,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Cyprus,2018,Vertebrates,42,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Cyprus,2019,Vertebrates,44,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Cyprus,2020,Vertebrates,44,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Cyprus,2004,Invertebrates,0,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Cyprus,2010,Invertebrates,4,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Cyprus,2016,Invertebrates,12,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Cyprus,2017,Invertebrates,12,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Cyprus,2018,Invertebrates,15,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Cyprus,2019,Invertebrates,15,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Cyprus,2020,Invertebrates,16,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Cyprus,2004,Plants,1,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Cyprus,2010,Plants,8,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Cyprus,2016,Plants,18,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Cyprus,2017,Plants,18,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Cyprus,2018,Plants,21,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Cyprus,2019,Plants,24,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Cyprus,2020,Plants,24,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Cyprus,2004,Total,25,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Cyprus,2010,Total,43,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Cyprus,2016,Total,71,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Cyprus,2017,Total,72,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Cyprus,2018,Total,78,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Cyprus,2019,Total,83,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Cyprus,2020,Total,84,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Czechia,2004,Vertebrates,22,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Czechia,2010,Vertebrates,10,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Czechia,2016,Vertebrates,14,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Czechia,2017,Vertebrates,14,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Czechia,2018,Vertebrates,14,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Czechia,2019,Vertebrates,14,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Czechia,2020,Vertebrates,14,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Czechia,2004,Invertebrates,19,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Czechia,2010,Invertebrates,19,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Czechia,2016,Invertebrates,24,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Czechia,2017,Invertebrates,24,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Czechia,2018,Invertebrates,29,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Czechia,2019,Invertebrates,29,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Czechia,2020,Invertebrates,29,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Czechia,2004,Plants,4,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Czechia,2010,Plants,4,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Czechia,2016,Plants,15,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Czechia,2017,Plants,15,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Czechia,2018,Plants,31,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Czechia,2019,Plants,51,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Czechia,2020,Plants,61,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Czechia,2004,Total,45,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Czechia,2010,Total,33,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Czechia,2016,Total,53,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Czechia,2017,Total,53,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Czechia,2018,Total,74,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Czechia,2019,Total,94,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Czechia,2020,Total,104,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Dem. People's Rep. Korea,2004,Vertebrates,40,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Dem. People's Rep. Korea,2010,Vertebrates,44,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Dem. People's Rep. Korea,2016,Vertebrates,57,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Dem. People's Rep. Korea,2017,Vertebrates,58,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Dem. People's Rep. Korea,2018,Vertebrates,60,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Dem. People's Rep. Korea,2019,Vertebrates,63,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Dem. People's Rep. Korea,2020,Vertebrates,66,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Dem. People's Rep. Korea,2004,Invertebrates,1,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Dem. People's Rep. Korea,2010,Invertebrates,2,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Dem. People's Rep. Korea,2016,Invertebrates,3,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Dem. People's Rep. Korea,2017,Invertebrates,3,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Dem. People's Rep. Korea,2018,Invertebrates,3,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Dem. People's Rep. Korea,2019,Invertebrates,3,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Dem. People's Rep. Korea,2020,Invertebrates,3,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Dem. People's Rep. Korea,2004,Plants,3,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Dem. People's Rep. Korea,2010,Plants,6,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Dem. People's Rep. Korea,2016,Plants,17,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Dem. People's Rep. Korea,2017,Plants,17,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Dem. People's Rep. Korea,2018,Plants,17,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Dem. People's Rep. Korea,2019,Plants,17,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Dem. People's Rep. Korea,2020,Plants,19,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Dem. People's Rep. Korea,2004,Total,44,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Dem. People's Rep. Korea,2010,Total,52,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Dem. People's Rep. Korea,2016,Total,77,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Dem. People's Rep. Korea,2017,Total,78,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Dem. People's Rep. Korea,2018,Total,80,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Dem. People's Rep. Korea,2019,Total,83,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Dem. People's Rep. Korea,2020,Total,88,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Dem. Rep. of the Congo,2004,Vertebrates,84,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Dem. Rep. of the Congo,2010,Vertebrates,162,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Dem. Rep. of the Congo,2016,Vertebrates,183,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Dem. Rep. of the Congo,2017,Vertebrates,182,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Dem. Rep. of the Congo,2018,Vertebrates,187,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Dem. Rep. of the Congo,2019,Vertebrates,188,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Dem. Rep. of the Congo,2020,Vertebrates,203,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Dem. Rep. of the Congo,2004,Invertebrates,22,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Dem. Rep. of the Congo,2010,Invertebrates,51,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Dem. Rep. of the Congo,2016,Invertebrates,53,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Dem. Rep. of the Congo,2017,Invertebrates,53,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Dem. Rep. of the Congo,2018,Invertebrates,55,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Dem. Rep. of the Congo,2019,Invertebrates,54,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Dem. Rep. of the Congo,2020,Invertebrates,54,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Dem. Rep. of the Congo,2004,Plants,65,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Dem. Rep. of the Congo,2010,Plants,83,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Dem. Rep. of the Congo,2016,Plants,113,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Dem. Rep. of the Congo,2017,Plants,114,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Dem. Rep. of the Congo,2018,Plants,148,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Dem. Rep. of the Congo,2019,Plants,185,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Dem. Rep. of the Congo,2020,Plants,240,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
